Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2025-04-03,11,1071.094,9135.05,10206.144
2025-04-03,12,1055.612,9097.478,10153.09
2025-04-03,13,1082.64,9031.74,10114.38
2025-04-03,14,1079.684,9018.436,10098.12
2025-04-03,15,1037.872,8761.702,9799.574
2025-04-03,16,1053.586,8388.176,9441.762
2025-04-03,17,1096.71,8036.572,9133.282
2025-04-03,18,1112.816,7877.886,8990.702
2025-04-03,19,1121.304,7547.582,8668.886
2025-04-03,20,1228.09,7247.196,8475.286
2025-04-03,21,1502.724,7093.882,8596.606
2025-04-03,22,1867.074,7021.884,8888.958
2025-04-03,23,2070.538,6767.138,8837.676
2025-04-03,24,2291.962,6536.14,8828.102
2025-04-03,25,2534.792,6631.568,9166.36
2025-04-03,26,2635.92,6620.192,9256.112
2025-04-03,27,2757.246,6708.898,9466.144
2025-04-03,28,2959.576,6782.01,9741.586
2025-04-03,29,3160.736,6993.344,10154.08
2025-04-03,30,3350.358,7112.386,10462.744
2025-04-03,31,3606.002,7297.05,10903.052
2025-04-03,32,3761.654,6959.24,10720.894
2025-04-03,33,3645.226,6927.906,10573.132
2025-04-03,34,3759.386,7105.364,10864.75
2025-04-03,35,3743.68,7217.848,10961.528
2025-04-03,36,3520.126,7392.68,10912.806
2025-04-03,37,3430.506,8139.562,11570.068
2025-04-03,38,3389.24,8222.552,11611.792
2025-04-03,39,3367.408,8358.768,11726.176
2025-04-03,40,3812.898,8284.026,12096.924
2025-04-03,41,3908.192,8154.294,12062.486
2025-04-03,42,3830.964,7937.044,11768.008
2025-04-03,43,3854.956,7538.188,11393.144
2025-04-03,44,4019.542,7396.368,11415.91
2025-04-03,45,3921.408,7268.008,11189.416
2025-04-03,46,3860.688,6921.616,10782.304
2025-04-03,47,4010.598,6545.878,10556.476
2025-04-03,48,3988.702,6048.244,10036.946
2025-04-04,1,4081.602,5272.842,9354.444
2025-04-04,2,3925.69,4762.36,8688.05
2025-04-04,3,3653.908,4457.83,8111.738
2025-04-04,4,3285.138,4160.89,7446.028
2025-04-04,5,3280.67,3952.696,7233.366
2025-04-04,6,3305.596,3909.278,7214.874
2025-04-04,7,3287.364,3796.068,7083.432
2025-04-04,8,3143.61,3715.65,6859.26
2025-04-04,9,3048.736,3735.578,6784.314
2025-04-04,10,3045.138,3635.982,6681.12
2025-04-04,11,2953.372,3851.724,6805.096
2025-04-04,12,3144.106,4114.812,7258.918
2025-04-04,13,3223.916,4551.65,7775.566
2025-04-04,14,3337.192,4800.142,8137.334
2025-04-04,15,3412.648,5032.514,8445.162
2025-04-04,16,3398.12,5193.854,8591.974
2025-04-04,17,3269.308,5302.878,8572.186
2025-04-04,18,3494.148,5354.112,8848.26
2025-04-04,19,3590.524,5036.256,8626.78
2025-04-04,20,3800.252,4759.072,8559.324
2025-04-04,21,3813.49,4806.712,8620.202
2025-04-04,22,3920.444,4944.198,8864.642
2025-04-04,23,3834.174,5306.586,9140.76
2025-04-04,24,3800.45,5620.916,9421.366
2025-04-04,25,3821.496,5952.116,9773.612
2025-04-04,26,3554.59,6239.208,9793.798
2025-04-04,27,3393.91,6651.956,10045.866
2025-04-04,28,2924.1,7279.108,10203.208
2025-04-04,29,2514.572,7700.306,10214.878
2025-04-04,30,2569.854,7934.34,10504.194
2025-04-04,31,3283.906,8085.186,11369.092
2025-04-04,32,3367.226,8180.632,11547.858
2025-04-04,33,3531.238,8427.632,11958.87
2025-04-04,34,3908.424,8525.828,12434.252
2025-04-04,35,3966.206,8720.258,12686.464
2025-04-04,36,4116.162,8767.096,12883.258
2025-04-04,37,4278.508,8897.46,13175.968
2025-04-04,38,4357.764,8975.34,13333.104
2025-04-04,39,4378.03,9066.14,13444.17
2025-04-04,40,4416.604,9122.19,13538.794
2025-04-04,41,4485.134,9116.442,13601.576
2025-04-04,42,4354.838,9245.716,13600.554
2025-04-04,43,4286.604,9217.506,13504.11
2025-04-04,44,4073.048,9027.066,13100.114
2025-04-04,45,3731.89,8943.734,12675.624
2025-04-04,46,3159.812,8907.112,12066.924
2025-04-04,47,2809.868,8696.54,11506.408
2025-04-04,48,2601.2,8386.56,10987.76
2025-04-05,1,2478.088,8187.85,10665.938
2025-04-05,2,2316.366,7912.426,10228.792
2025-04-05,3,2301.52,7793.738,10095.258
2025-04-05,4,2202.294,7394.568,9596.862
2025-04-05,5,2471.582,7358.09,9829.672
2025-04-05,6,2594.164,7391.434,9985.598
2025-04-05,7,2534.378,7474.586,10008.964
2025-04-05,8,2180.562,7649.442,9830.004
2025-04-05,9,2165.934,7262.288,9428.222
2025-04-05,10,2205.442,7175.57,9381.012
2025-04-05,11,2197.182,7461.192,9658.374
2025-04-05,12,2358.038,7293.234,9651.272
2025-04-05,13,2469.294,7340.384,9809.678
2025-04-05,14,2420.624,7227.832,9648.456
2025-04-05,15,2393.144,6697.668,9090.812
2025-04-05,16,2413.792,6469.438,8883.23
2025-04-05,17,2317.478,6380.686,8698.164
2025-04-05,18,2223.878,6685.432,8909.31
2025-04-05,19,2064.312,6590.714,8655.026
2025-04-05,20,1948.62,6206.804,8155.424
2025-04-05,21,1883.346,6099.228,7982.574
2025-04-05,22,1705.098,6071.874,7776.972
2025-04-05,23,1744.772,6090.764,7835.536
2025-04-05,24,1851.222,5991.256,7842.478
2025-04-05,25,1773.502,5930.604,7704.106
2025-04-05,26,1627.156,5720.188,7347.344
2025-04-05,27,1585.914,5680.844,7266.758
2025-04-05,28,1588.464,5486.08,7074.544
2025-04-05,29,1354.47,5336.448,6690.918
2025-04-05,30,1365.408,5592.502,6957.91
2025-04-05,31,1610.154,6364.514,7974.668
2025-04-05,32,1600.662,6187.788,7788.45
2025-04-05,33,1633.124,5887.082,7520.206
2025-04-05,34,1777.494,5864.188,7641.682
2025-04-05,35,1538.558,5790.008,7328.566
2025-04-05,36,1515.156,6008.12,7523.276
2025-04-05,37,1521.46,6392.85,7914.31
2025-04-05,38,1808.712,6328.244,8136.956
2025-04-05,39,1767.09,6563.52,8330.61
2025-04-05,40,1866.24,6790.554,8656.794
2025-04-05,41,1976.59,7283.668,9260.258
2025-04-05,42,1947.186,7590.566,9537.752
2025-04-05,43,1729.568,7641.738,9371.306
2025-04-05,44,1695.376,7608.85,9304.226
2025-04-05,45,1616.818,7450.266,9067.084
2025-04-05,46,1515.456,7123.372,8638.828
2025-04-05,47,1549.918,7035.638,8585.556
2025-04-05,48,1514.308,7037.394,8551.702
2025-04-06,1,1405.044,7294.056,8699.1
2025-04-06,2,1199.236,7515.164,8714.4
2025-04-06,3,1114.632,7529.766,8644.398
2025-04-06,4,1150.274,7486.298,8636.572
2025-04-06,5,1028.05,7365.49,8393.54
2025-04-06,6,963.774,7086.494,8050.268
2025-04-06,7,941.898,6824.962,7766.86
2025-04-06,8,970.522,6470.276,7440.798
2025-04-06,9,957.876,6102.768,7060.644
2025-04-06,10,979.726,6097.1,7076.826
2025-04-06,11,915.604,6399.786,7315.39
2025-04-06,12,870.992,6436.786,7307.778
2025-04-06,13,831.224,6494.352,7325.576
2025-04-06,14,817.828,6398.46,7216.288
2025-04-06,15,929.276,6495.814,7425.09
2025-04-06,16,977.6,6348.986,7326.586
2025-04-06,17,982.882,5854.436,6837.318
2025-04-06,18,876.658,5695.11,6571.768
2025-04-06,19,852.83,5445.976,6298.806
2025-04-06,20,696.034,5145.882,5841.916
2025-04-06,21,551.976,4717.936,5269.912
2025-04-06,22,486.838,4434.52,4921.358
2025-04-06,23,475.832,4371.674,4847.506
2025-04-06,24,521.902,4272.33,4794.232
2025-04-06,25,532.386,4359.582,4891.968
2025-04-06,26,512.63,4193.722,4706.352
2025-04-06,27,499.552,4079.66,4579.212
2025-04-06,28,469.42,4132.396,4601.816
2025-04-06,29,453.638,4149.756,4603.394
2025-04-06,30,451.664,4190.912,4642.576
2025-04-06,31,510.304,4241.646,4751.95
2025-04-06,32,568.118,4084.834,4652.952
2025-04-06,33,740.658,4015.196,4755.854
2025-04-06,34,833.69,4314.142,5147.832
2025-04-06,35,1051.348,4409.552,5460.9
2025-04-06,36,1008.686,4404.918,5413.604
2025-04-06,37,1010.232,4329.042,5339.274
2025-04-06,38,967.308,4678.416,5645.724
2025-04-06,39,996.11,4818.638,5814.748
2025-04-06,40,952.546,4751.314,5703.86
2025-04-06,41,958.41,4954.482,5912.892
2025-04-06,42,947.44,5127.0,6074.44
2025-04-06,43,1063.274,5165.462,6228.736
2025-04-06,44,1070.862,4925.856,5996.718
2025-04-06,45,990.296,4847.166,5837.462
2025-04-06,46,932.8,4664.212,5597.012
2025-04-06,47,936.356,4425.906,5362.262
2025-04-06,48,954.65,4156.728,5111.378
2025-04-07,1,979.838,3604.756,4584.594
2025-04-07,2,911.256,3219.328,4130.584
2025-04-07,3,740.844,2973.076,3713.92
2025-04-07,4,621.798,2812.57,3434.368
2025-04-07,5,517.204,2463.812,2981.016
2025-04-07,6,507.982,2307.636,2815.618
2025-04-07,7,579.776,2248.63,2828.406
2025-04-07,8,588.06,2033.148,2621.208
2025-04-07,9,536.65,1803.114,2339.764
2025-04-07,10,429.836,1697.578,2127.414
2025-04-07,11,395.382,1633.65,2029.032
2025-04-07,12,386.288,1603.156,1989.444
2025-04-07,13,363.798,1596.818,1960.616
2025-04-07,14,355.234,1642.174,1997.408
2025-04-07,15,318.722,1750.37,2069.092
2025-04-07,16,274.212,1697.75,1971.962
2025-04-07,17,201.988,1531.596,1733.584
2025-04-07,18,172.174,1479.612,1651.786
2025-04-07,19,175.614,1482.912,1658.526
2025-04-07,20,175.562,1361.274,1536.836
2025-04-07,21,212.346,1185.176,1397.522
2025-04-07,22,273.542,1148.342,1421.884
2025-04-07,23,315.774,1402.854,1718.628
2025-04-07,24,345.654,1407.19,1752.844
2025-04-07,25,353.67,963.96,1317.63
2025-04-07,26,392.696,932.84,1325.536
2025-04-07,27,369.524,850.39,1219.914
2025-04-07,28,356.538,793.682,1150.22
2025-04-07,29,366.39,753.958,1120.348
2025-04-07,30,392.87,784.05,1176.92
2025-04-07,31,393.23,839.124,1232.354
2025-04-07,32,394.394,927.598,1321.992
2025-04-07,33,389.286,983.862,1373.148
2025-04-07,34,426.084,1112.75,1538.834
2025-04-07,35,476.46,1268.808,1745.268
2025-04-07,36,507.566,1418.12,1925.686
2025-04-07,37,509.374,1497.322,2006.696
2025-04-07,38,481.144,1509.908,1991.052
2025-04-07,39,540.168,1552.522,2092.69
2025-04-07,40,500.072,1614.538,2114.61
2025-04-07,41,467.286,1533.976,2001.262
2025-04-07,42,459.694,1507.858,1967.552
2025-04-07,43,451.336,1440.066,1891.402
2025-04-07,44,404.664,1409.782,1814.446
2025-04-07,45,381.326,1367.054,1748.38
2025-04-07,46,334.578,1187.17,1521.748
2025-04-07,47,297.116,1172.01,1469.126
2025-04-07,48,260.88,1206.518,1467.398
2025-04-08,1,235.766,1240.062,1475.828
2025-04-08,2,214.072,1200.786,1414.858
2025-04-08,3,200.248,1041.412,1241.66
2025-04-08,4,208.854,943.036,1151.89
2025-04-08,5,204.46,888.898,1093.358
2025-04-08,6,143.198,856.02,999.218
2025-04-08,7,110.63,900.974,1011.604
2025-04-08,8,89.732,838.944,928.676
2025-04-08,9,87.108,760.836,847.944
2025-04-08,10,92.95,766.762,859.712
2025-04-08,11,108.98,770.904,879.884
2025-04-08,12,118.188,759.942,878.13
2025-04-08,13,123.228,753.866,877.094
2025-04-08,14,123.268,731.216,854.484
2025-04-08,15,93.68,627.358,721.038
2025-04-08,16,68.296,536.972,605.268
2025-04-08,17,47.106,450.194,497.3
2025-04-08,18,40.226,427.994,468.22
2025-04-08,19,25.54,470.93,496.47
2025-04-08,20,14.978,497.368,512.346
2025-04-08,21,4.254,496.932,501.186
2025-04-08,22,4.082,428.166,432.248
2025-04-08,23,7.868,417.298,425.166
2025-04-08,24,27.362,400.396,427.758
2025-04-08,25,26.968,410.264,437.232
2025-04-08,26,25.818,463.194,489.012
2025-04-08,27,35.806,481.78,517.586
2025-04-08,28,56.952,500.27,557.222
2025-04-08,29,92.06,493.642,585.702
2025-04-08,30,127.482,513.632,641.114
2025-04-08,31,134.982,529.266,664.248
2025-04-08,32,176.806,529.254,706.06
2025-04-08,33,194.884,596.074,790.958
2025-04-08,34,280.332,628.628,908.96
2025-04-08,35,358.962,727.492,1086.454
2025-04-08,36,379.522,826.81,1206.332
2025-04-08,37,328.388,919.996,1248.384
2025-04-08,38,264.958,990.676,1255.634
2025-04-08,39,283.29,1031.428,1314.718
2025-04-08,40,315.412,1085.156,1400.568
2025-04-08,41,414.892,1158.792,1573.684
2025-04-08,42,559.38,1138.832,1698.212
2025-04-08,43,624.284,1069.202,1693.486
2025-04-08,44,688.998,1059.728,1748.726
2025-04-08,45,773.246,994.172,1767.418
2025-04-08,46,869.916,1025.838,1895.754
2025-04-08,47,922.216,1161.936,2084.152
2025-04-08,48,933.966,1297.124,2231.09
2025-04-09,1,885.15,1356.554,2241.704
2025-04-09,2,983.542,1319.35,2302.892
2025-04-09,3,1051.61,1283.782,2335.392
2025-04-09,4,1044.202,1262.11,2306.312
2025-04-09,5,1035.368,1274.156,2309.524
2025-04-09,6,1012.342,1243.562,2255.904
2025-04-09,7,1001.57,1287.332,2288.902
2025-04-09,8,1059.978,1494.802,2554.78
2025-04-09,9,1178.422,1552.714,2731.136
2025-04-09,10,1376.362,1760.612,3136.974
2025-04-09,11,1423.698,1936.798,3360.496
2025-04-09,12,1419.88,2048.964,3468.844
2025-04-09,13,1375.412,2162.176,3537.588
2025-04-09,14,1329.2,2233.506,3562.706
2025-04-09,15,1263.378,2265.012,3528.39
2025-04-09,16,1269.488,2337.206,3606.694
2025-04-09,17,1184.624,2391.728,3576.352
2025-04-09,18,1181.528,2446.094,3627.622
2025-04-09,19,1138.812,2505.16,3643.972
2025-04-09,20,1002.596,2467.786,3470.382
2025-04-09,21,882.924,2617.414,3500.338
2025-04-09,22,836.486,2563.882,3400.368
2025-04-09,23,734.956,2393.37,3128.326
2025-04-09,24,621.054,2301.776,2922.83
2025-04-09,25,569.374,2217.512,2786.886
2025-04-09,26,554.94,2297.746,2852.686
2025-04-09,27,495.602,2462.174,2957.776
2025-04-09,28,382.102,2199.362,2581.464
2025-04-09,29,306.74,2001.996,2308.736
2025-04-09,30,243.15,2012.3,2255.45
2025-04-09,31,226.55,2065.764,2292.314
2025-04-09,32,192.564,2168.646,2361.21
2025-04-09,33,201.658,2204.364,2406.022
2025-04-09,34,180.744,2165.048,2345.792
2025-04-09,35,150.188,2559.508,2709.696
2025-04-09,36,114.324,2807.136,2921.46
2025-04-09,37,92.39,3268.546,3360.936
2025-04-09,38,90.502,3675.546,3766.048
2025-04-09,39,77.646,3912.698,3990.344
2025-04-09,40,64.324,3917.382,3981.706
2025-04-09,41,88.492,3875.922,3964.414
2025-04-09,42,85.33,3747.172,3832.502
2025-04-09,43,86.412,3728.496,3814.908
2025-04-09,44,101.666,3634.742,3736.408
2025-04-09,45,89.38,3722.42,3811.8
2025-04-09,46,159.614,3478.004,3637.618
2025-04-09,47,213.316,3455.016,3668.332
2025-04-09,48,253.926,3252.632,3506.558
2025-04-10,1,326.56,3044.434,3370.994
2025-04-10,2,367.434,2750.534,3117.968
2025-04-10,3,383.5,2522.9,2906.4
2025-04-10,4,439.084,2471.352,2910.436
2025-04-10,5,514.52,2344.254,2858.774
2025-04-10,6,602.192,2303.764,2905.956
2025-04-10,7,671.794,2281.948,2953.742
2025-04-10,8,721.214,2337.918,3059.132
2025-04-10,9,892.402,2279.66,3172.062
2025-04-10,10,1074.902,2190.438,3265.34
2025-04-10,11,1220.726,2124.634,3345.36
2025-04-10,12,1323.514,2076.516,3400.03
2025-04-10,13,1470.34,1906.818,3377.158
2025-04-10,14,1660.728,1697.284,3358.012
2025-04-10,15,1795.526,1678.734,3474.26
2025-04-10,16,1743.888,1427.954,3171.842
2025-04-10,17,1673.666,1402.804,3076.47
2025-04-10,18,1705.184,1266.388,2971.572
2025-04-10,19,1780.188,1141.77,2921.958
2025-04-10,20,1932.288,932.202,2864.49
2025-04-10,21,2160.222,792.418,2952.64
2025-04-10,22,2318.67,695.016,3013.686
2025-04-10,23,2442.242,581.918,3024.16
2025-04-10,24,2762.31,491.842,3254.152
2025-04-10,25,3029.772,366.35,3396.122
2025-04-10,26,3245.536,296.73,3542.266
2025-04-10,27,3290.224,282.048,3572.272
2025-04-10,28,3046.388,264.266,3310.654
2025-04-10,29,3190.488,269.912,3460.4
2025-04-10,30,3428.722,314.506,3743.228
2025-04-10,31,3656.96,378.206,4035.166
2025-04-10,32,3681.326,436.366,4117.692
2025-04-10,33,3929.812,499.386,4429.198
2025-04-10,34,4170.806,578.1,4748.906
2025-04-10,35,4200.004,714.83,4914.834
2025-04-10,36,4324.62,862.074,5186.694
2025-04-10,37,4066.598,997.802,5064.4
2025-04-10,38,3701.648,1148.21,4849.858
2025-04-10,39,3744.804,1301.014,5045.818
2025-04-10,40,3762.026,1334.878,5096.904
2025-04-10,41,3818.574,1462.968,5281.542
2025-04-10,42,3820.716,1575.74,5396.456
2025-04-10,43,3980.174,1702.92,5683.094
2025-04-10,44,3994.548,1863.304,5857.852
2025-04-10,45,3810.968,2055.51,5866.478
2025-04-10,46,3652.42,2192.126,5844.546
2025-04-10,47,3530.2,2391.172,5921.372
2025-04-10,48,3513.064,2635.454,6148.518
2025-04-11,1,3551.888,2621.85,6173.738
2025-04-11,2,3840.69,2504.378,6345.068
2025-04-11,3,3948.916,2227.362,6176.278
2025-04-11,4,3880.486,1839.962,5720.448
2025-04-11,5,3715.998,1779.614,5495.612
2025-04-11,6,3709.212,1786.754,5495.966
2025-04-11,7,3603.698,1783.396,5387.094
2025-04-11,8,3639.702,1520.894,5160.596
2025-04-11,9,3817.84,1372.63,5190.47
2025-04-11,10,3594.314,1349.26,4943.574
2025-04-11,11,3481.55,1344.254,4825.804
2025-04-11,12,3562.304,1349.734,4912.038
2025-04-11,13,3493.944,1349.028,4842.972
2025-04-11,14,3422.51,1285.556,4708.066
2025-04-11,15,3407.984,1151.72,4559.704
2025-04-11,16,3427.844,1105.956,4533.8
2025-04-11,17,3351.342,1162.788,4514.13
2025-04-11,18,3220.658,1096.622,4317.28
2025-04-11,19,3234.394,925.218,4159.612
2025-04-11,20,3277.184,678.376,3955.56
2025-04-11,21,3298.184,563.14,3861.324
2025-04-11,22,3412.33,404.254,3816.584
2025-04-11,23,3386.318,366.038,3752.356
2025-04-11,24,3257.348,243.126,3500.474
2025-04-11,25,3398.134,143.844,3541.978
2025-04-11,26,3280.704,228.546,3509.25
2025-04-11,27,3077.712,294.238,3371.95
2025-04-11,28,3237.526,148.048,3385.574
2025-04-11,29,3268.756,81.708,3350.464
2025-04-11,30,3050.854,87.382,3138.236
2025-04-11,31,2848.886,80.48,2929.366
2025-04-11,32,2991.312,91.368,3082.68
2025-04-11,33,2812.084,85.642,2897.726
2025-04-11,34,2708.068,70.576,2778.644
2025-04-11,35,2392.062,58.632,2450.694
2025-04-11,36,2172.648,68.51,2241.158
2025-04-11,37,2015.802,108.548,2124.35
2025-04-11,38,1894.794,132.27,2027.064
2025-04-11,39,1746.496,176.476,1922.972
2025-04-11,40,1638.604,248.506,1887.11
2025-04-11,41,1513.556,338.954,1852.51
2025-04-11,42,1405.57,436.808,1842.378
2025-04-11,43,1348.586,521.648,1870.234
2025-04-11,44,1237.72,588.428,1826.148
2025-04-11,45,1073.126,600.154,1673.28
2025-04-11,46,972.034,651.782,1623.816
2025-04-11,47,899.248,681.852,1581.1
2025-04-11,48,820.76,754.596,1575.356
2025-04-12,1,897.058,791.35,1688.408
2025-04-12,2,1000.15,883.876,1884.026
2025-04-12,3,1072.92,1000.98,2073.9
2025-04-12,4,1210.242,1058.338,2268.58
2025-04-12,5,1286.04,1123.84,2409.88
2025-04-12,6,1263.238,1205.756,2468.994
2025-04-12,7,1327.74,1214.852,2542.592
2025-04-12,8,1295.654,1211.34,2506.994
2025-04-12,9,1203.298,1205.582,2408.88
2025-04-12,10,1173.354,1443.132,2616.486
2025-04-12,11,1062.894,1588.298,2651.192
2025-04-12,12,1067.474,1737.448,2804.922
2025-04-12,13,1203.594,1901.826,3105.42
2025-04-12,14,1279.042,2019.594,3298.636
2025-04-12,15,1288.974,2126.868,3415.842
2025-04-12,16,1237.504,2294.634,3532.138
2025-04-12,17,1234.168,2331.79,3565.958
2025-04-12,18,1274.414,2341.412,3615.826
2025-04-12,19,1372.02,2557.088,3929.108
2025-04-12,20,1595.988,2752.47,4348.458
2025-04-12,21,1811.598,2979.162,4790.76
2025-04-12,22,1760.68,3213.544,4974.224
2025-04-12,23,1984.682,3391.44,5376.122
2025-04-12,24,2297.626,3408.42,5706.046
2025-04-12,25,2696.05,3354.516,6050.566
2025-04-12,26,2804.478,3565.108,6369.586
2025-04-12,27,2703.25,3813.602,6516.852
2025-04-12,28,2874.252,4014.918,6889.17
2025-04-12,29,3299.904,4300.206,7600.11
2025-04-12,30,3613.746,4392.458,8006.204
2025-04-12,31,4074.844,4688.588,8763.432
2025-04-12,32,4135.988,5107.844,9243.832
2025-04-12,33,4070.104,5497.768,9567.872
2025-04-12,34,3809.502,5669.31,9478.812
2025-04-12,35,3554.258,5556.44,9110.698
2025-04-12,36,3439.97,5369.396,8809.366
2025-04-12,37,3438.074,4934.176,8372.25
2025-04-12,38,3373.324,4753.502,8126.826
2025-04-12,39,3012.464,4375.088,7387.552
2025-04-12,40,2758.66,3960.704,6719.364
2025-04-12,41,2689.382,3227.546,5916.928
2025-04-12,42,2494.94,3048.254,5543.194
2025-04-12,43,1982.212,3180.516,5162.728
2025-04-12,44,1798.348,3427.642,5225.99
2025-04-12,45,1733.002,3572.562,5305.564
2025-04-12,46,1804.364,3402.008,5206.372
2025-04-12,47,1782.0,3146.154,4928.154
2025-04-12,48,1961.924,2824.462,4786.386
2025-04-13,1,2163.116,2954.366,5117.482
2025-04-13,2,2242.222,2840.122,5082.344
2025-04-13,3,2451.736,2693.532,5145.268
2025-04-13,4,2573.71,2678.822,5252.532
2025-04-13,5,2762.982,3165.418,5928.4
2025-04-13,6,2748.96,3466.35,6215.31
2025-04-13,7,2881.552,4156.618,7038.17
2025-04-13,8,2651.548,4202.632,6854.18
2025-04-13,9,2932.586,4070.652,7003.238
2025-04-13,10,3079.468,3931.454,7010.922
2025-04-13,11,2850.08,4337.44,7187.52
2025-04-13,12,2504.438,4832.472,7336.91
2025-04-13,13,2431.502,4616.76,7048.262
2025-04-13,14,2293.008,4638.16,6931.168
2025-04-13,15,2118.26,4636.21,6754.47
2025-04-13,16,2222.824,4345.232,6568.056
