Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2018-04-01,1,614.578,1680.06,2294.638
2018-04-01,2,560.996,1625.204,2186.2
2018-04-01,3,514.734,1446.452,1961.186
2018-04-01,4,466.56,1273.264,1739.824
2018-04-01,5,387.37,1387.798,1775.168
2018-04-01,6,339.272,1518.742,1858.014
2018-04-01,7,296.536,1578.12,1874.656
2018-04-01,8,263.488,1577.462,1840.95
2018-04-01,9,264.544,1523.086,1787.63
2018-04-01,10,254.036,1528.076,1782.112
2018-04-01,11,251.468,1494.1,1745.568
2018-04-01,12,259.578,1551.354,1810.932
2018-04-01,13,285.622,1461.224,1746.846
2018-04-01,14,286.83,1229.188,1516.018
2018-04-01,15,265.56,1096.856,1362.416
2018-04-01,16,219.83,976.822,1196.652
2018-04-01,17,193.022,886.766,1079.788
2018-04-01,18,170.468,804.494,974.962
2018-04-01,19,137.01,639.612,776.622
2018-04-01,20,126.984,491.73,618.714
2018-04-01,21,112.596,429.998,542.594
2018-04-01,22,111.836,358.762,470.598
2018-04-01,23,117.904,348.592,466.496
2018-04-01,24,110.888,387.316,498.204
2018-04-01,25,96.448,385.798,482.246
2018-04-01,26,77.288,374.11,451.398
2018-04-01,27,73.55,359.492,433.042
2018-04-01,28,97.26,354.052,451.312
2018-04-01,29,98.338,339.604,437.942
2018-04-01,30,112.978,338.02,450.998
2018-04-01,31,117.582,358.534,476.116
2018-04-01,32,82.97,410.458,493.428
2018-04-01,33,103.66,429.632,533.292
2018-04-01,34,120.604,470.844,591.448
2018-04-01,35,123.22,600.264,723.484
2018-04-01,36,116.898,767.724,884.622
2018-04-01,37,121.176,941.962,1063.138
2018-04-01,38,155.378,1096.412,1251.79
2018-04-01,39,181.358,1234.692,1416.05
2018-04-01,40,233.532,1397.892,1631.424
2018-04-01,41,359.428,1584.674,1944.102
2018-04-01,42,418.13,1815.39,2233.52
2018-04-01,43,450.254,2015.902,2466.156
2018-04-01,44,443.194,2064.566,2507.76
2018-04-01,45,469.9,2173.108,2643.008
2018-04-01,46,503.634,2400.556,2904.19
2018-04-01,47,562.692,2737.106,3299.798
2018-04-01,48,590.788,2996.166,3586.954
2018-04-02,1,661.588,3123.268,3784.856
2018-04-02,2,713.106,3211.488,3924.594
2018-04-02,3,716.046,3344.83,4060.876
2018-04-02,4,719.666,3365,4084.666
2018-04-02,5,753.432,3510.906,4264.338
2018-04-02,6,833.704,3687.204,4520.908
2018-04-02,7,895.046,3928.694,4823.74
2018-04-02,8,1057.904,4107.174,5165.078
2018-04-02,9,1307.938,4222.064,5530.002
2018-04-02,10,1522.02,4382.306,5904.326
2018-04-02,11,1595.756,4525.482,6121.238
2018-04-02,12,1730.38,4953.508,6683.888
2018-04-02,13,1906.504,5196.038,7102.542
2018-04-02,14,2045.902,5394.644,7440.546
2018-04-02,15,2202.538,5614.286,7816.824
2018-04-02,16,2367.324,5665.28,8032.604
2018-04-02,17,2571.476,5624.468,8195.944
2018-04-02,18,2722.224,5533.482,8255.706
2018-04-02,19,2863.812,5620.036,8483.848
2018-04-02,20,3000.522,5778.618,8779.14
2018-04-02,21,3091.286,5753.872,8845.158
2018-04-02,22,3220.278,5606.954,8827.232
2018-04-02,23,3338.998,5483.104,8822.102
2018-04-02,24,3422.45,5259.374,8681.824
2018-04-02,25,3516.29,5526.35,9042.64
2018-04-02,26,3542.884,5595.584,9138.468
2018-04-02,27,3586.822,5619.978,9206.8
2018-04-02,28,3612.796,5429.75,9042.546
2018-04-02,29,3642.662,5272.234,8914.896
2018-04-02,30,3667.266,5211.426,8878.692
2018-04-02,31,3630.84,5192.082,8822.922
2018-04-02,32,3584.974,5171.378,8756.352
2018-04-02,33,3742.302,5267.044,9009.346
2018-04-02,34,3688.528,5152.314,8840.842
2018-04-02,35,3708.206,5259.064,8967.27
2018-04-02,36,3694.656,5344.654,9039.31
2018-04-02,37,3700.05,5204.452,8904.502
2018-04-02,38,3689.108,5106.468,8795.576
2018-04-02,39,3638.608,5061.032,8699.64
2018-04-02,40,3502.688,4996.606,8499.294
2018-04-02,41,3459.874,4743.918,8203.792
2018-04-02,42,3413.89,4579.76,7993.65
2018-04-02,43,3381.808,4490.874,7872.682
2018-04-02,44,3310.222,4420.054,7730.276
2018-04-02,45,3204.764,4484.702,7689.466
2018-04-02,46,3066.234,4441.658,7507.892
2018-04-02,47,2973.452,4517.38,7490.832
2018-04-02,48,2866.358,4549.98,7416.338
2018-04-03,1,2741.206,4670.05,7411.256
2018-04-03,2,2681.882,4807.49,7489.372
2018-04-03,3,2526.388,4738.338,7264.726
2018-04-03,4,2380.524,4766.558,7147.082
2018-04-03,5,2245.28,4593.842,6839.122
2018-04-03,6,2121.566,4468.266,6589.832
2018-04-03,7,2006.294,4324.494,6330.788
2018-04-03,8,1847.476,4406.16,6253.636
2018-04-03,9,1771.912,4403.628,6175.54
2018-04-03,10,1733.998,4420.33,6154.328
2018-04-03,11,1687.126,4405.784,6092.91
2018-04-03,12,1587.332,4421.376,6008.708
2018-04-03,13,1490.626,4445.74,5936.366
2018-04-03,14,1453.834,4411.242,5865.076
2018-04-03,15,1395.204,4381.282,5776.486
2018-04-03,16,1308.698,4305.968,5614.666
2018-04-03,17,1155.886,4245.656,5401.542
2018-04-03,18,1111.356,4333.808,5445.164
2018-04-03,19,1112.09,4499.018,5611.108
2018-04-03,20,1069.118,4480.784,5549.902
2018-04-03,21,1084.118,4708.374,5792.492
2018-04-03,22,1085.246,4658.308,5743.554
2018-04-03,23,1137.9,4497.29,5635.19
2018-04-03,24,1163.604,4694.178,5857.782
2018-04-03,25,1205.09,4709.43,5914.52
2018-04-03,26,1202.982,4969.374,6172.356
2018-04-03,27,1150.526,5189.66,6340.186
2018-04-03,28,1108.4,5265.714,6374.114
2018-04-03,29,1054.922,5295.812,6350.734
2018-04-03,30,1044.348,5378.894,6423.242
2018-04-03,31,1028.138,5365.718,6393.856
2018-04-03,32,1046.03,5306.606,6352.636
2018-04-03,33,1147.006,5236.06,6383.066
2018-04-03,34,1227.718,5074.66,6302.378
2018-04-03,35,1200.548,5038.806,6239.354
2018-04-03,36,1167.77,4950.434,6118.204
2018-04-03,37,1087.894,4779.588,5867.482
2018-04-03,38,1023.386,5045.076,6068.462
2018-04-03,39,904.002,5136.686,6040.688
2018-04-03,40,780.85,4979.872,5760.722
2018-04-03,41,777.614,4835.416,5613.03
2018-04-03,42,781.51,4472.73,5254.24
2018-04-03,43,727.938,4207.074,4935.012
2018-04-03,44,660.75,4225.81,4886.56
2018-04-03,45,627.736,4320.396,4948.132
2018-04-03,46,545.92,4253.766,4799.686
2018-04-03,47,502.584,4003.062,4505.646
2018-04-03,48,542.128,3766.014,4308.142
2018-04-04,1,557.074,3802.772,4359.846
2018-04-04,2,542.88,3732.012,4274.892
2018-04-04,3,545.66,3796.698,4342.358
2018-04-04,4,589.938,3888.874,4478.812
2018-04-04,5,601.994,3637.258,4239.252
2018-04-04,6,620.016,3512.494,4132.51
2018-04-04,7,639.458,3544.09,4183.548
2018-04-04,8,620.092,3885.938,4506.03
2018-04-04,9,604.428,4174.592,4779.02
2018-04-04,10,592.142,4054.124,4646.266
2018-04-04,11,640.44,4163.614,4804.054
2018-04-04,12,670.106,4110.66,4780.766
2018-04-04,13,676.564,3998.15,4674.714
2018-04-04,14,722.954,3610.29,4333.244
2018-04-04,15,734.566,3301.384,4035.95
2018-04-04,16,784.52,3523.628,4308.148
2018-04-04,17,864.564,3600.66,4465.224
2018-04-04,18,966.13,3505.654,4471.784
2018-04-04,19,1025.022,3431.816,4456.838
2018-04-04,20,1120.348,3164.464,4284.812
2018-04-04,21,1304.916,3231.296,4536.212
2018-04-04,22,1425.68,3150.792,4576.472
2018-04-04,23,1689.06,3195.284,4884.344
2018-04-04,24,2016.012,3232.55,5248.562
2018-04-04,25,2303.258,3086.314,5389.572
2018-04-04,26,2633.104,2940.302,5573.406
2018-04-04,27,2850.43,3079.428,5929.858
2018-04-04,28,3004.596,3612.43,6617.026
2018-04-04,29,3115.412,4119.622,7235.034
2018-04-04,30,3141.268,4558.616,7699.884
2018-04-04,31,3135.002,5094.118,8229.12
2018-04-04,32,3086.2,5691.114,8777.314
2018-04-04,33,2986.58,6083.696,9070.276
2018-04-04,34,2937.41,6257.534,9194.944
2018-04-04,35,2829.428,6039.11,8868.538
2018-04-04,36,2794.97,5981.28,8776.25
2018-04-04,37,2758.912,6080.368,8839.28
2018-04-04,38,2721.38,6019.404,8740.784
2018-04-04,39,2520.726,5883.172,8403.898
2018-04-04,40,2350.734,5690.494,8041.228
2018-04-04,41,2168.09,5369.848,7537.938
2018-04-04,42,2043.72,5161.608,7205.328
2018-04-04,43,2001.92,5320.386,7322.306
2018-04-04,44,1857.716,5595.19,7452.906
2018-04-04,45,1736.976,6076.654,7813.63
2018-04-04,46,1555.044,6277.708,7832.752
2018-04-04,47,1513.518,6290.93,7804.448
2018-04-04,48,1410.622,6161.902,7572.524
2018-04-05,1,1340.31,6194.576,7534.886
2018-04-05,2,1318.114,6213.872,7531.986
2018-04-05,3,1227.386,5864.302,7091.688
2018-04-05,4,1265.16,5700.71,6965.87
2018-04-05,5,1303.212,5618.526,6921.738
2018-04-05,6,1269.306,5454.378,6723.684
2018-04-05,7,1177.236,5195.64,6372.876
2018-04-05,8,1068.758,4743.944,5812.702
2018-04-05,9,1051.718,4442.03,5493.748
2018-04-05,10,1029.458,4217.668,5247.126
2018-04-05,11,1010.158,4065.576,5075.734
2018-04-05,12,1090.864,4104.914,5195.778
2018-04-05,13,1144,4056.868,5200.868
2018-04-05,14,1175.442,4016.964,5192.406
2018-04-05,15,1309.946,4062.014,5371.96
2018-04-05,16,1443.856,3902.4,5346.256
2018-04-05,17,1386.236,3584.44,4970.676
2018-04-05,18,1305.698,3489.798,4795.496
2018-04-05,19,1325.094,3166.432,4491.526
2018-04-05,20,1294.71,2733.7,4028.41
2018-04-05,21,1315.222,2229.886,3545.108
2018-04-05,22,1402.564,1839.47,3242.034
2018-04-05,23,1353.808,1470.046,2823.854
2018-04-05,24,1332.692,1053.214,2385.906
2018-04-05,25,1348.384,883.558,2231.942
2018-04-05,26,1374.906,745.294,2120.2
2018-04-05,27,1342.248,647.768,1990.016
2018-04-05,28,1315.766,516.052,1831.818
2018-04-05,29,1210.66,481.182,1691.842
2018-04-05,30,1209.752,529.12,1738.872
2018-04-05,31,1219.054,669.426,1888.48
2018-04-05,32,1132.944,767.486,1900.43
2018-04-05,33,1060.668,762.1,1822.768
2018-04-05,34,1002.302,832.174,1834.476
2018-04-05,35,887.036,994.422,1881.458
2018-04-05,36,812.842,1197.23,2010.072
2018-04-05,37,658.686,1269.252,1927.938
2018-04-05,38,558.898,1389.058,1947.956
2018-04-05,39,492.092,1627.594,2119.686
2018-04-05,40,513.006,1995.778,2508.784
2018-04-05,41,609.886,2258.54,2868.426
2018-04-05,42,547.188,2477.216,3024.404
2018-04-05,43,669.77,2626.084,3295.854
2018-04-05,44,745.462,2719.61,3465.072
2018-04-05,45,820.38,2945.896,3766.276
2018-04-05,46,883.592,3209.562,4093.154
2018-04-05,47,1031.324,3363.806,4395.13
2018-04-05,48,1172.278,3661.664,4833.942
2018-04-06,1,1353.358,3903.776,5257.134
2018-04-06,2,1486.522,4118.408,5604.93
2018-04-06,3,1472.352,4400.522,5872.874
2018-04-06,4,1496.838,4574.468,6071.306
2018-04-06,5,1595.74,4711.226,6306.966
2018-04-06,6,1718.77,4764.032,6482.802
2018-04-06,7,1765.346,4925.328,6690.674
2018-04-06,8,1817.192,5233.862,7051.054
2018-04-06,9,1972.81,5498.792,7471.602
2018-04-06,10,2260.864,5616.28,7877.144
2018-04-06,11,2407.444,5597.904,8005.348
2018-04-06,12,2473.162,5710.524,8183.686
2018-04-06,13,2522.604,5802.126,8324.73
2018-04-06,14,2643.95,5796.608,8440.558
2018-04-06,15,2683.432,5793.564,8476.996
2018-04-06,16,2896.864,5766.848,8663.712
2018-04-06,17,2879.998,5808.47,8688.468
2018-04-06,18,2734.236,5658.87,8393.106
2018-04-06,19,2787.262,5486.778,8274.04
2018-04-06,20,2801.158,5447.596,8248.754
2018-04-06,21,2716.762,5313.984,8030.746
2018-04-06,22,2728.188,5381.014,8109.202
2018-04-06,23,2761.448,5249.428,8010.876
2018-04-06,24,2843.684,5265.38,8109.064
2018-04-06,25,2978.348,5187.536,8165.884
2018-04-06,26,3074.882,5267.188,8342.07
2018-04-06,27,3183.726,5386.644,8570.37
2018-04-06,28,3234.214,5544.56,8778.774
2018-04-06,29,3359.386,5638.906,8998.292
2018-04-06,30,3480.254,5813.312,9293.566
2018-04-06,31,3410.222,5779.708,9189.93
2018-04-06,32,3377.322,5793.968,9171.29
2018-04-06,33,3371.012,5790.632,9161.644
2018-04-06,34,3181.41,5793.112,8974.522
2018-04-06,35,3294.848,5863.634,9158.482
2018-04-06,36,3336.63,5796.81,9133.44
2018-04-06,37,3350.424,5497.168,8847.592
2018-04-06,38,3446.402,5152.136,8598.538
2018-04-06,39,3567.168,4757.814,8324.982
2018-04-06,40,3485.616,4455.886,7941.502
2018-04-06,41,3525.156,4382.692,7907.848
2018-04-06,42,3579.362,4268.848,7848.21
2018-04-06,43,3613.802,4261.758,7875.56
2018-04-06,44,3147.994,4255.054,7403.048
2018-04-06,45,3079.122,4251.488,7330.61
2018-04-06,46,2894.998,4167.616,7062.614
2018-04-06,47,2448.4,3879.54,6327.94
2018-04-06,48,2410.962,3434.662,5845.624
2018-04-07,1,2347.202,3159.62,5506.822
2018-04-07,2,2261.118,2935.864,5196.982
2018-04-07,3,2245.736,2904.732,5150.468
2018-04-07,4,2266.928,2559.122,4826.05
2018-04-07,5,2398.766,2327.584,4726.35
2018-04-07,6,2506.152,2070.392,4576.544
2018-04-07,7,2776.464,1892.328,4668.792
2018-04-07,8,2888.808,1722.29,4611.098
2018-04-07,9,2629.02,1456.964,4085.984
2018-04-07,10,2383.92,1305.732,3689.652
2018-04-07,11,2318.38,1278.912,3597.292
2018-04-07,12,1959.384,1183.214,3142.598
2018-04-07,13,1525.736,1230.462,2756.198
2018-04-07,14,1459.264,1276.984,2736.248
2018-04-07,15,1267.202,1222.34,2489.542
2018-04-07,16,1121.946,1357.586,2479.532
2018-04-07,17,954.024,1342.116,2296.14
2018-04-07,18,849.27,1178.69,2027.96
2018-04-07,19,761.312,1157.952,1919.264
2018-04-07,20,750.238,1083.09,1833.328
2018-04-07,21,672.786,1171.474,1844.26
2018-04-07,22,515.872,1221.17,1737.042
2018-04-07,23,466.744,1429.626,1896.37
2018-04-07,24,380.364,1590.428,1970.792
2018-04-07,25,354.148,1531.258,1885.406
2018-04-07,26,291.042,1632.32,1923.362
2018-04-07,27,228.994,1555.602,1784.596
2018-04-07,28,195.528,1573.882,1769.41
2018-04-07,29,156.08,1675.738,1831.818
2018-04-07,30,146.564,1960.094,2106.658
2018-04-07,31,122.578,1945.064,2067.642
2018-04-07,32,104.782,2202.034,2306.816
2018-04-07,33,92.992,2277.712,2370.704
2018-04-07,34,78.036,2353.612,2431.648
2018-04-07,35,67.586,2294.788,2362.374
2018-04-07,36,79.358,2155.688,2235.046
2018-04-07,37,80.996,2108.882,2189.878
2018-04-07,38,90.892,2059.968,2150.86
2018-04-07,39,105.16,2041.702,2146.862
2018-04-07,40,106.408,2111.474,2217.882
2018-04-07,41,94.432,1920.128,2014.56
2018-04-07,42,97.42,1911.648,2009.068
2018-04-07,43,91.186,1923.404,2014.59
2018-04-07,44,98.628,1765.484,1864.112
2018-04-07,45,92.962,1531.052,1624.014
2018-04-07,46,90.636,1247.692,1338.328
2018-04-07,47,88.344,974.978,1063.322
2018-04-07,48,97.766,852.47,950.236
2018-04-08,1,123.07,592.634,715.704
2018-04-08,2,140.798,512.274,653.072
2018-04-08,3,150.768,396,546.768
2018-04-08,4,156.32,294.534,450.854
2018-04-08,5,167.79,213.984,381.774
2018-04-08,6,162.188,154.584,316.772
2018-04-08,7,120.514,122.448,242.962
2018-04-08,8,101.854,137.324,239.178
2018-04-08,9,122.612,133.296,255.908
2018-04-08,10,114.218,173.434,287.652
2018-04-08,11,133.322,233.68,367.002
2018-04-08,12,148.656,233.062,381.718
2018-04-08,13,137.02,237.492,374.512
2018-04-08,14,137.616,226.05,363.666
2018-04-08,15,139.528,175.784,315.312
2018-04-08,16,140.768,153.276,294.044
2018-04-08,17,131.114,144.62,275.734
2018-04-08,18,101.886,162.634,264.52
2018-04-08,19,78.53,152.196,230.726
2018-04-08,20,74.278,138.354,212.632
2018-04-08,21,73.7,134.08,207.78
2018-04-08,22,80.48,146.64,227.12
2018-04-08,23,83.036,132.468,215.504
2018-04-08,24,92.554,113.588,206.142
2018-04-08,25,100.74,128.36,229.1
2018-04-08,26,122.382,148.816,271.198
2018-04-08,27,132.188,183.688,315.876
2018-04-08,28,128.856,218.834,347.69
2018-04-08,29,128.24,222.352,350.592
2018-04-08,30,114.492,195.848,310.34
2018-04-08,31,125.364,189.86,315.224
2018-04-08,32,120.058,201.468,321.526
2018-04-08,33,96.274,175.504,271.778
2018-04-08,34,91.424,169.472,260.896
2018-04-08,35,100.032,141.6,241.632
2018-04-08,36,100.856,150.754,251.61
2018-04-08,37,89.638,102.336,191.974
2018-04-08,38,64.994,109.038,174.032
2018-04-08,39,61.06,103.97,165.03
2018-04-08,40,65.31,118.374,183.684
2018-04-08,41,66.148,155.844,221.992
2018-04-08,42,67.702,159.916,227.618
2018-04-08,43,71.386,222.056,293.442
2018-04-08,44,77.716,309.538,387.254
2018-04-08,45,101.856,342.404,444.26
2018-04-08,46,118.372,311.13,429.502
2018-04-08,47,113.98,367.994,481.974
2018-04-08,48,111.94,522.856,634.796
2018-04-09,1,116.552,554.574,671.126
2018-04-09,2,127.692,576.602,704.294
2018-04-09,3,145.172,442.48,587.652
2018-04-09,4,137.212,364.784,501.996
2018-04-09,5,114.886,377.978,492.864
2018-04-09,6,140.328,390.24,530.568
2018-04-09,7,152.31,280.326,432.636
2018-04-09,8,146.396,229.134,375.53
2018-04-09,9,128.96,220.812,349.772
2018-04-09,10,110.666,197.724,308.39
2018-04-09,11,100.722,247.334,348.056
2018-04-09,12,94.33,336.872,431.202
2018-04-09,13,100.032,397.748,497.78
2018-04-09,14,114.808,532.992,647.8
2018-04-09,15,125.294,556.578,681.872
2018-04-09,16,119.966,568.566,688.532
2018-04-09,17,149.762,462.964,612.726
2018-04-09,18,148.528,491.1,639.628
2018-04-09,19,158.888,497.656,656.544
2018-04-09,20,168.972,535.652,704.624
2018-04-09,21,173.91,551.644,725.554
2018-04-09,22,197.998,510.946,708.944
2018-04-09,23,207.706,521.17,728.876
2018-04-09,24,204.956,470.396,675.352
2018-04-09,25,218.892,417.746,636.638
2018-04-09,26,260.942,465.086,726.028
2018-04-09,27,263.696,520.824,784.52
2018-04-09,28,266.93,579.782,846.712
2018-04-09,29,306.084,619.32,925.404
2018-04-09,30,392.926,738.364,1131.29
2018-04-09,31,437.022,805.02,1242.042
2018-04-09,32,439.928,851.828,1291.756
2018-04-09,33,411.202,955.392,1366.594
2018-04-09,34,479.478,1096.478,1575.956
2018-04-09,35,559.118,1293.014,1852.132
2018-04-09,36,628.422,1453.134,2081.556
2018-04-09,37,645.632,1806.22,2451.852
2018-04-09,38,708.928,2441.634,3150.562
2018-04-09,39,765.394,2599.282,3364.676
2018-04-09,40,929.146,2523.858,3453.004
2018-04-09,41,1016.96,2466.578,3483.538
2018-04-09,42,1109.936,2444.274,3554.21
2018-04-09,43,1260.058,2726.452,3986.51
2018-04-09,44,1354.78,3134.02,4488.8
2018-04-09,45,1349.22,3234.312,4583.532
2018-04-09,46,1448.586,3454.948,4903.534
2018-04-09,47,1565.05,3780.604,5345.654
2018-04-09,48,1554.112,3900.744,5454.856
2018-04-10,1,1690.594,3988.16,5678.754
2018-04-10,2,1666.916,3938.32,5605.236
2018-04-10,3,1633.594,3977.49,5611.084
2018-04-10,4,1787.832,4154.82,5942.652
2018-04-10,5,1904.642,4238.764,6143.406
2018-04-10,6,1964.236,4220.684,6184.92
2018-04-10,7,2022.43,4167.4,6189.83
2018-04-10,8,2074.504,4157.826,6232.33
2018-04-10,9,2100.652,4165.664,6266.316
2018-04-10,10,2136.51,4145.11,6281.62
2018-04-10,11,2179.832,4192.2,6372.032
2018-04-10,12,2274.8,4149.696,6424.496
2018-04-10,13,2494.722,4018.558,6513.28
2018-04-10,14,2749.1,3899.642,6648.742
2018-04-10,15,2725.692,3729.31,6455.002
2018-04-10,16,2685.916,3583.574,6269.49
2018-04-10,17,2680.274,3485.364,6165.638
2018-04-10,18,2637.292,3196.146,5833.438
2018-04-10,19,2652.482,2992.696,5645.178
2018-04-10,20,2611.396,2717.846,5329.242
2018-04-10,21,2649.69,2349.544,4999.234
2018-04-10,22,2678.512,2045.168,4723.68
2018-04-10,23,2764.7,1823.512,4588.212
2018-04-10,24,2844.772,1884.246,4729.018
2018-04-10,25,2897.48,2066.706,4964.186
2018-04-10,26,2962.426,1866.694,4829.12
2018-04-10,27,3029.57,1776.598,4806.168
2018-04-10,28,3122.452,1791.79,4914.242
2018-04-10,29,3096.644,1835.418,4932.062
2018-04-10,30,3036.968,1757.546,4794.514
2018-04-10,31,3071.422,1676.868,4748.29
2018-04-10,32,3030.396,1756.634,4787.03
2018-04-10,33,2987.132,2015.036,5002.168
2018-04-10,34,2966.296,2203.152,5169.448
2018-04-10,35,2972.568,2466.422,5438.99
2018-04-10,36,2914.126,2365.652,5279.778
2018-04-10,37,2840.188,2260.646,5100.834
2018-04-10,38,2822.386,2379.132,5201.518
2018-04-10,39,2701.214,2527.124,5228.338
2018-04-10,40,2652.916,2709.502,5362.418
2018-04-10,41,2665.556,2675.058,5340.614
2018-04-10,42,2588.712,2567.968,5156.68
2018-04-10,43,2516.296,2406.228,4922.524
2018-04-10,44,2467.842,1974.384,4442.226
2018-04-10,45,2285.144,1526.768,3811.912
2018-04-10,46,2172.698,1390.104,3562.802
2018-04-10,47,2020.256,1313.676,3333.932
2018-04-10,48,1850.196,1324.316,3174.512
2018-04-11,1,1738.798,1366.324,3105.122
2018-04-11,2,1592.118,1371.9,2964.018
2018-04-11,3,1478.626,1438.32,2916.946
2018-04-11,4,1408.598,1785.502,3194.1
2018-04-11,5,1401.17,1928.894,3330.064
2018-04-11,6,1360.722,1670.134,3030.856
2018-04-11,7,1269.658,1408.512,2678.17
2018-04-11,8,1236.888,1184.486,2421.374
2018-04-11,9,1179.242,1195.494,2374.736
2018-04-11,10,1164.68,1354.902,2519.582
2018-04-11,11,1104.876,1379.8,2484.676
2018-04-11,12,1085.652,1713.268,2798.92
2018-04-11,13,1126.038,1929.594,3055.632
2018-04-11,14,1174.03,1822.32,2996.35
2018-04-11,15,1265.248,1501.902,2767.15
2018-04-11,16,1322.78,1183.264,2506.044
2018-04-11,17,1380.914,997.958,2378.872
2018-04-11,18,1441.52,940.332,2381.852
2018-04-11,19,1556.122,1276.44,2832.562
2018-04-11,20,1606.924,1582.332,3189.256
2018-04-11,21,1747.252,1928.092,3675.344
2018-04-11,22,1837.54,2303.442,4140.982
2018-04-11,23,1963.282,2340.418,4303.7
2018-04-11,24,2059.376,1970.39,4029.766
2018-04-11,25,1956.86,1783.22,3740.08
2018-04-11,26,1847.66,1672.368,3520.028
2018-04-11,27,1769.046,1716.266,3485.312
2018-04-11,28,1711.834,1679.296,3391.13
2018-04-11,29,1633.728,1672.168,3305.896
2018-04-11,30,1587.998,1548.382,3136.38
2018-04-11,31,1680.992,1400.298,3081.29
2018-04-11,32,1676.43,1471.598,3148.028
2018-04-11,33,1726.538,1580.704,3307.242
2018-04-11,34,1654.838,1493.976,3148.814
2018-04-11,35,1619.994,1467.664,3087.658
2018-04-11,36,1583.674,1467.72,3051.394
2018-04-11,37,1617.97,1488.584,3106.554
2018-04-11,38,1621.736,1474.012,3095.748
2018-04-11,39,1631.848,1423.042,3054.89
2018-04-11,40,1749.934,1303.722,3053.656
2018-04-11,41,1800.312,1314.87,3115.182
2018-04-11,42,1861.798,1367.948,3229.746
2018-04-11,43,1884.038,1488.646,3372.684
2018-04-11,44,1951.586,1587.486,3539.072
2018-04-11,45,1990.68,1537.44,3528.12
2018-04-11,46,2064.04,1431.51,3495.55
2018-04-11,47,2043.712,1300.45,3344.162
2018-04-11,48,2062.58,1273.29,3335.87
2018-04-12,1,2031.922,1256.04,3287.962
2018-04-12,2,2142.656,1351.63,3494.286
2018-04-12,3,2222.046,1369.606,3591.652
2018-04-12,4,2176.056,1459.134,3635.19
2018-04-12,5,2175.674,1533.238,3708.912
2018-04-12,6,2196.004,1702.18,3898.184
2018-04-12,7,2217.624,1926.402,4144.026
2018-04-12,8,2253.298,2122.732,4376.03
2018-04-12,9,2190.646,2151.37,4342.016
2018-04-12,10,2154.822,2122.424,4277.246
2018-04-12,11,2098.124,2041.846,4139.97
2018-04-12,12,2078.172,2094.042,4172.214
2018-04-12,13,2137.058,2124.716,4261.774
2018-04-12,14,2262.072,2316.256,4578.328
2018-04-12,15,2185.272,2413.444,4598.716
2018-04-12,16,2077.036,2310.134,4387.17
2018-04-12,17,2012.658,2223.976,4236.634
2018-04-12,18,1959.76,1981.746,3941.506
2018-04-12,19,1954.684,1816.63,3771.314
2018-04-12,20,2028.1,1786.426,3814.526
2018-04-12,21,2038.954,1816.738,3855.692
2018-04-12,22,2071.264,1700.914,3772.178
2018-04-12,23,2170.954,1645.394,3816.348
2018-04-12,24,2122.57,1600.924,3723.494
2018-04-12,25,2235.198,1762.882,3998.08
2018-04-12,26,2357.862,1829.758,4187.62
2018-04-12,27,2370.326,1871.032,4241.358
2018-04-12,28,2327.418,1969.77,4297.188
2018-04-12,29,2299.752,1968.758,4268.51
2018-04-12,30,2322.246,1862.844,4185.09
2018-04-12,31,2315.928,1826.858,4142.786
2018-04-12,32,2202.088,1786.716,3988.804
2018-04-12,33,2197.266,1818.756,4016.022
2018-04-12,34,2084.068,1937.888,4021.956
2018-04-12,35,2147.094,1925.67,4072.764
2018-04-12,36,2184.722,1890.022,4074.744
2018-04-12,37,2101.074,1770.424,3871.498
2018-04-12,38,2079.536,1756.764,3836.3
2018-04-12,39,2061.622,2085.994,4147.616
2018-04-12,40,1970.114,2254.156,4224.27
2018-04-12,41,1939.342,1905.368,3844.71
2018-04-12,42,1908.052,1435.496,3343.548
2018-04-12,43,1893.576,1382.096,3275.672
2018-04-12,44,1977.24,1263.292,3240.532
2018-04-12,45,1978.094,1133.792,3111.886
2018-04-12,46,2075.572,945.678,3021.25
2018-04-12,47,2000.874,921.762,2922.636
2018-04-12,48,1876.714,943.31,2820.024
2018-04-13,1,1775.372,769.028,2544.4
2018-04-13,2,1804.142,656.754,2460.896
2018-04-13,3,1725.19,570.444,2295.634
2018-04-13,4,1713.052,437.084,2150.136
2018-04-13,5,1648.946,317.826,1966.772
2018-04-13,6,1612.642,259.484,1872.126
2018-04-13,7,1528.956,215.434,1744.39
2018-04-13,8,1516.716,196.618,1713.334
2018-04-13,9,1448.028,193.034,1641.062
2018-04-13,10,1427.008,157.926,1584.934
2018-04-13,11,1417.522,124.39,1541.912
2018-04-13,12,1405.582,123.584,1529.166
2018-04-13,13,1421.706,102.366,1524.072
2018-04-13,14,1474.946,83.204,1558.15
2018-04-13,15,1422.73,83.79,1506.52
2018-04-13,16,1422.704,80.462,1503.166
2018-04-13,17,1504.702,106.89,1611.592
2018-04-13,18,1456.996,117.284,1574.28
2018-04-13,19,1433.188,114.47,1547.658
2018-04-13,20,1393.336,125.124,1518.46
2018-04-13,21,1339.742,137.138,1476.88
2018-04-13,22,1201.576,194.516,1396.092
2018-04-13,23,1037.19,239.976,1277.166
2018-04-13,24,935.802,249.024,1184.826
2018-04-13,25,800.872,304.15,1105.022
