Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2025-04-01,17,SGRWO-2,Seagreen 2,-62.2
2025-04-01,18,SGRWO-1,Seagreen 1,-49.366
2025-04-01,18,SGRWO-2,Seagreen 2,-72
2025-04-01,19,SGRWO-1,Seagreen 1,-61.6
2025-04-01,19,SGRWO-2,Seagreen 2,-74
2025-04-01,20,SGRWO-2,Seagreen 2,-80
2025-04-01,21,SGRWO-2,Seagreen 2,-63.666
2025-04-01,22,SGRWO-5,Seagreen 5,-55.634
2025-04-01,23,SGRWO-2,Seagreen 2,-57.4
2025-04-01,23,SGRWO-5,Seagreen 5,-5.366
2025-04-01,24,SGRWO-2,Seagreen 2,-72
2025-04-01,25,BROCW-1,Broken Cross,-1.974
2025-04-01,25,BTUIW-3,Beinn an Tuirc Phase 3,-7.466
2025-04-01,25,HALSW-1,Halsary Forest,-1.516
2025-04-01,25,NNGAO-1,Neart Na Gaoithe 1,-3.954
2025-04-01,25,NNGAO-2,Neart Na Gaoithe 2,-6.18
2025-04-01,25,SGRWO-2,Seagreen 2,-9.4
2025-04-01,25,SGRWO-5,Seagreen 5,-42.1
2025-04-01,25,VKNGW-1,Viking 1,-11.3
2025-04-01,25,VKNGW-2,Viking 2,-9.984
2025-04-01,25,VKNGW-3,Viking 3,-8.7
2025-04-01,25,VKNGW-4,Viking 4,-8.684
2025-04-01,26,BROCW-1,Broken Cross,-13
2025-04-01,26,BTUIW-3,Beinn an Tuirc Phase 3,-34
2025-04-01,26,CRDEW-1,Crossdykes,-0.3
2025-04-01,26,CRDEW-2,Crossdykes 2,-0.3
2025-04-01,26,CUMHW-1,Cumberhead (Revised),-1.3
2025-04-01,26,DOUGW-1,Douglas West,-1.464
2025-04-01,26,HALSW-1,Halsary Forest,-7
2025-04-01,26,NNGAO-1,Neart Na Gaoithe 1,-116.964
2025-04-01,26,NNGAO-2,Neart Na Gaoithe 2,-139.356
2025-04-01,26,SGRWO-1,Seagreen 1,-154.416
2025-04-01,26,SGRWO-2,Seagreen 2,-43
2025-04-01,26,SGRWO-3,Seagreen 3,-86.434
2025-04-01,26,SGRWO-4,Seagreen 4,-50.466
2025-04-01,26,SGRWO-5,Seagreen 5,-58.016
2025-04-01,26,SOKYW-1,South Kyle,-10.05
2025-04-01,26,VKNGW-1,Viking 1,-54.034
2025-04-01,26,VKNGW-2,Viking 2,-47.034
2025-04-01,26,VKNGW-3,Viking 3,-42.016
2025-04-01,26,VKNGW-4,Viking 4,-41.034
2025-04-01,26,WDRGW-1,Windy Rig,-2.334
2025-04-01,27,BROCW-1,Broken Cross,-10.546
2025-04-01,27,BTUIW-3,Beinn an Tuirc Phase 3,-34
2025-04-01,27,CRDEW-1,Crossdykes,-3.984
2025-04-01,27,CRDEW-2,Crossdykes 2,-3.15
2025-04-01,27,CUMHW-1,Cumberhead (Revised),-1.334
2025-04-01,27,DOUGW-1,Douglas West,-1.466
2025-04-01,27,HALSW-1,Halsary Forest,-7
2025-04-01,27,NNGAO-1,Neart Na Gaoithe 1,-161.5
2025-04-01,27,NNGAO-2,Neart Na Gaoithe 2,-117.732
2025-04-01,27,SGRWO-1,Seagreen 1,-132.606
2025-04-01,27,SGRWO-2,Seagreen 2,-72
2025-04-01,27,SGRWO-3,Seagreen 3,-129.266
2025-04-01,27,SGRWO-4,Seagreen 4,-46.034
2025-04-01,27,SGRWO-5,Seagreen 5,-58.016
2025-04-01,27,SOKYW-1,South Kyle,-24.15
2025-04-01,27,VKNGW-1,Viking 1,-57.066
2025-04-01,27,VKNGW-2,Viking 2,-50.066
2025-04-01,27,VKNGW-3,Viking 3,-45.066
2025-04-01,27,VKNGW-4,Viking 4,-45.05
2025-04-01,27,WDRGW-1,Windy Rig,-5
2025-04-01,28,BROCW-1,Broken Cross,-21
2025-04-01,28,BTUIW-3,Beinn an Tuirc Phase 3,-33
2025-04-01,28,CRDEW-1,Crossdykes,-3.466
2025-04-01,28,CRDEW-2,Crossdykes 2,-3.466
2025-04-01,28,CREAW-1,Creag Riabhach,-7.95
2025-04-01,28,CUMHW-1,Cumberhead (Revised),-12.366
2025-04-01,28,DOREW-2,Dorenell 2,-10.666
2025-04-01,28,DOUGW-1,Douglas West,-7.832
2025-04-01,28,GLNKW-1,Glen Kyllachy,-6.966
2025-04-01,28,HALSW-1,Halsary Forest,-9
2025-04-01,28,KYPEW-1,Kype Muir Extension,-12.432
2025-04-01,28,MOWWO-1,Moray West 1,-32.934
2025-04-01,28,MOWWO-2,Moray West 2,-32.8
2025-04-01,28,MOWWO-3,Moray West 3,-6.3
2025-04-01,28,MOWWO-4,Moray West 4,-10.6
2025-04-01,28,NNGAO-1,Neart Na Gaoithe 1,-164
2025-04-01,28,NNGAO-2,Neart Na Gaoithe 2,-171.5
2025-04-01,28,SAKNW-1,Sandy Knowe,-10.2
2025-04-01,28,SGRWO-1,Seagreen 1,-215.016
2025-04-01,28,SGRWO-2,Seagreen 2,-72
2025-04-01,28,SGRWO-3,Seagreen 3,-144
2025-04-01,28,SGRWO-4,Seagreen 4,-114.016
2025-04-01,28,SGRWO-5,Seagreen 5,-59
2025-04-01,28,SOKYW-1,South Kyle,-64.6
2025-04-01,28,TWSHW-1,Twentyshilling Hill,-8.866
2025-04-01,28,VKNGW-1,Viking 1,-61.066
2025-04-01,28,VKNGW-2,Viking 2,-54.084
2025-04-01,28,VKNGW-3,Viking 3,-49.084
2025-04-01,28,VKNGW-4,Viking 4,-48.134
2025-04-01,28,WDRGW-1,Windy Rig,-20.334
2025-04-01,29,BROCW-1,Broken Cross,-22
2025-04-01,29,BTUIW-3,Beinn an Tuirc Phase 3,-32
2025-04-01,29,CRDEW-1,Crossdykes,-7
2025-04-01,29,CRDEW-2,Crossdykes 2,-7
2025-04-01,29,CREAW-1,Creag Riabhach,-41
2025-04-01,29,CUMHW-1,Cumberhead (Revised),-12
2025-04-01,29,DOREW-2,Dorenell 2,-41
2025-04-01,29,DOUGW-1,Douglas West,-9.5
2025-04-01,29,GLNKW-1,Glen Kyllachy,-7.5
2025-04-01,29,HALSW-1,Halsary Forest,-10
2025-04-01,29,KYPEW-1,Kype Muir Extension,-21
2025-04-01,29,MOWEO-2,Moray Firth Eastern 2,-61.484
2025-04-01,29,MOWEO-3,Moray Firth Eastern 3,-165.55
2025-04-01,29,MOWWO-1,Moray West 1,-104
2025-04-01,29,MOWWO-2,Moray West 2,-111
2025-04-01,29,MOWWO-3,Moray West 3,-27
2025-04-01,29,MOWWO-4,Moray West 4,-53
2025-04-01,29,NNGAO-1,Neart Na Gaoithe 1,-165.5
2025-04-01,29,NNGAO-2,Neart Na Gaoithe 2,-173.5
2025-04-01,29,PNYCW-1,Pen-y-Cymoedd,-38
2025-04-01,29,SAKNW-1,Sandy Knowe,-20.5
2025-04-01,29,SGRWO-1,Seagreen 1,-228.516
2025-04-01,29,SGRWO-2,Seagreen 2,-74.266
2025-04-01,29,SGRWO-3,Seagreen 3,-148.534
2025-04-01,29,SGRWO-4,Seagreen 4,-116.016
2025-04-01,29,SGRWO-5,Seagreen 5,-62.266
2025-04-01,29,SOKYW-1,South Kyle,-74
2025-04-01,29,TWSHW-1,Twentyshilling Hill,-11
2025-04-01,29,VKNGW-1,Viking 1,-1.1
2025-04-01,29,VKNGW-2,Viking 2,-1.016
2025-04-01,29,VKNGW-3,Viking 3,-0.9
2025-04-01,29,VKNGW-4,Viking 4,-0.9
2025-04-01,29,WDRGW-1,Windy Rig,-24
2025-04-01,30,BROCW-1,Broken Cross,-20
2025-04-01,30,BTUIW-3,Beinn an Tuirc Phase 3,-33
2025-04-01,30,CRDEW-1,Crossdykes,-8
2025-04-01,30,CRDEW-2,Crossdykes 2,-8
2025-04-01,30,CREAW-1,Creag Riabhach,-35.5
2025-04-01,30,CUMHW-1,Cumberhead (Revised),-15
2025-04-01,30,DALQW-1,Dalquhandy,-1.916
2025-04-01,30,DOREW-1,Dorenell 1,-31.85
2025-04-01,30,DOREW-2,Dorenell 2,-41
2025-04-01,30,DOUGW-1,Douglas West,-10
2025-04-01,30,GLNKW-1,Glen Kyllachy,-25
2025-04-01,30,HALSW-1,Halsary Forest,-9
2025-04-01,30,HOWBO-1,Hornsea B1,-13.724
2025-04-01,30,KENNW-1,Kennoxhead Phase 1,-11.334
2025-04-01,30,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-92.3
2025-04-01,30,KYPEW-1,Kype Muir Extension,-21.5
2025-04-01,30,MOWEO-2,Moray Firth Eastern 2,-272.334
2025-04-01,30,MOWEO-3,Moray Firth Eastern 3,-252.334
2025-04-01,30,MOWWO-1,Moray West 1,-116.25
2025-04-01,30,MOWWO-2,Moray West 2,-129
2025-04-01,30,MOWWO-3,Moray West 3,-27
2025-04-01,30,MOWWO-4,Moray West 4,-53
2025-04-01,30,NNGAO-1,Neart Na Gaoithe 1,-166.5
2025-04-01,30,NNGAO-2,Neart Na Gaoithe 2,-174.5
2025-04-01,30,PNYCW-1,Pen-y-Cymoedd,-151.662
2025-04-01,30,SAKNW-1,Sandy Knowe,-21
2025-04-01,30,SGRWO-1,Seagreen 1,-250.016
2025-04-01,30,SGRWO-2,Seagreen 2,-79.834
2025-04-01,30,SGRWO-3,Seagreen 3,-159.584
2025-04-01,30,SGRWO-4,Seagreen 4,-117
2025-04-01,30,SGRWO-5,Seagreen 5,-68
2025-04-01,30,SOKYW-1,South Kyle,-74
2025-04-01,30,TWSHW-1,Twentyshilling Hill,-11
2025-04-01,30,WDRGW-1,Windy Rig,-22
2025-04-01,31,BROCW-1,Broken Cross,-19
2025-04-01,31,BTUIW-3,Beinn an Tuirc Phase 3,-33
2025-04-01,31,CRDEW-1,Crossdykes,-8
2025-04-01,31,CRDEW-2,Crossdykes 2,-8
2025-04-01,31,CREAW-1,Creag Riabhach,-34
2025-04-01,31,CUMHW-1,Cumberhead (Revised),-18
2025-04-01,31,DALQW-1,Dalquhandy,-8.5
2025-04-01,31,DOREW-1,Dorenell 1,-57
2025-04-01,31,DOREW-2,Dorenell 2,-38
2025-04-01,31,DOUGW-1,Douglas West,-12
2025-04-01,31,GLNKW-1,Glen Kyllachy,-30
2025-04-01,31,HALSW-1,Halsary Forest,-11
2025-04-01,31,HOWBO-1,Hornsea B1,-13
2025-04-01,31,KENNW-1,Kennoxhead Phase 1,-13.82
2025-04-01,31,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-161.6
2025-04-01,31,KYPEW-1,Kype Muir Extension,-17.58
2025-04-01,31,MOWEO-2,Moray Firth Eastern 2,-300
2025-04-01,31,MOWEO-3,Moray Firth Eastern 3,-299
2025-04-01,31,MOWWO-1,Moray West 1,-132.5
2025-04-01,31,MOWWO-2,Moray West 2,-152
2025-04-01,31,MOWWO-3,Moray West 3,-27
2025-04-01,31,MOWWO-4,Moray West 4,-53
2025-04-01,31,NNGAO-1,Neart Na Gaoithe 1,-167
2025-04-01,31,NNGAO-2,Neart Na Gaoithe 2,-175
2025-04-01,31,PNYCW-1,Pen-y-Cymoedd,-3.356
2025-04-01,31,SAKNW-1,Sandy Knowe,-23
2025-04-01,31,SGRWO-1,Seagreen 1,-251.016
2025-04-01,31,SGRWO-2,Seagreen 2,-70
2025-04-01,31,SGRWO-3,Seagreen 3,-135
2025-04-01,31,SGRWO-4,Seagreen 4,-117.016
2025-04-01,31,SGRWO-5,Seagreen 5,-68
2025-04-01,31,SOKYW-1,South Kyle,-75.5
2025-04-01,31,TWSHW-1,Twentyshilling Hill,-17
2025-04-01,31,WDRGW-1,Windy Rig,-30.5
2025-04-01,32,BROCW-1,Broken Cross,-18.5
2025-04-01,32,BTUIW-3,Beinn an Tuirc Phase 3,-33
2025-04-01,32,CRDEW-1,Crossdykes,-7.784
2025-04-01,32,CRDEW-2,Crossdykes 2,-9
2025-04-01,32,CREAW-1,Creag Riabhach,-12.5
2025-04-01,32,CUMHW-1,Cumberhead (Revised),-17
2025-04-01,32,DALQW-1,Dalquhandy,-4.264
2025-04-01,32,DOREW-1,Dorenell 1,-53.734
2025-04-01,32,DOREW-2,Dorenell 2,-34.5
2025-04-01,32,DOUGW-1,Douglas West,-12
2025-04-01,32,GLNKW-1,Glen Kyllachy,-27.5
2025-04-01,32,HALSW-1,Halsary Forest,-12
2025-04-01,32,HOWBO-1,Hornsea B1,-16.818
2025-04-01,32,MOWEO-2,Moray Firth Eastern 2,-300
2025-04-01,32,MOWEO-3,Moray Firth Eastern 3,-230.3
2025-04-01,32,MOWWO-1,Moray West 1,-142
2025-04-01,32,MOWWO-2,Moray West 2,-164
2025-04-01,32,MOWWO-3,Moray West 3,-27
2025-04-01,32,MOWWO-4,Moray West 4,-53
2025-04-01,32,NNGAO-1,Neart Na Gaoithe 1,-167
2025-04-01,32,NNGAO-2,Neart Na Gaoithe 2,-175
2025-04-01,32,SAKNW-1,Sandy Knowe,-26
2025-04-01,32,SGRWO-1,Seagreen 1,-252.016
2025-04-01,32,SGRWO-2,Seagreen 2,-70.016
2025-04-01,32,SGRWO-3,Seagreen 3,-135
2025-04-01,32,SGRWO-4,Seagreen 4,-118
2025-04-01,32,SGRWO-5,Seagreen 5,-68.016
2025-04-01,32,SOKYW-1,South Kyle,-79
2025-04-01,32,TWSHW-1,Twentyshilling Hill,-17
2025-04-01,32,VKNGW-1,Viking 1,-72.916
2025-04-01,32,VKNGW-2,Viking 2,-69.116
2025-04-01,32,VKNGW-3,Viking 3,-60.566
2025-04-01,32,VKNGW-4,Viking 4,-60.566
2025-04-01,32,WDRGW-1,Windy Rig,-36.5
2025-04-01,33,BROCW-1,Broken Cross,-18.5
2025-04-01,33,BTUIW-3,Beinn an Tuirc Phase 3,-33
2025-04-01,33,CRDEW-2,Crossdykes 2,-2.384
2025-04-01,33,CREAW-1,Creag Riabhach,-6.534
2025-04-01,33,CUMHW-1,Cumberhead (Revised),-3.166
2025-04-01,33,DOREW-2,Dorenell 2,-16.142
2025-04-01,33,DOUGW-1,Douglas West,-12
2025-04-01,33,GLNKW-1,Glen Kyllachy,-2.93
2025-04-01,33,HALSW-1,Halsary Forest,-8.5
2025-04-01,33,MOWEO-2,Moray Firth Eastern 2,-300
2025-04-01,33,MOWWO-1,Moray West 1,-154
2025-04-01,33,MOWWO-2,Moray West 2,-161.35
2025-04-01,33,MOWWO-3,Moray West 3,-27
2025-04-01,33,MOWWO-4,Moray West 4,-53
2025-04-01,33,NNGAO-1,Neart Na Gaoithe 1,-150
2025-04-01,33,NNGAO-2,Neart Na Gaoithe 2,-139.584
2025-04-01,33,SAKNW-1,Sandy Knowe,-4.784
2025-04-01,33,SGRWO-1,Seagreen 1,-249.966
2025-04-01,33,SGRWO-2,Seagreen 2,-69
2025-04-01,33,SGRWO-3,Seagreen 3,-134.984
2025-04-01,33,SGRWO-4,Seagreen 4,-117.984
2025-04-01,33,SGRWO-5,Seagreen 5,-67.984
2025-04-01,33,SOKYW-1,South Kyle,-79
2025-04-01,33,TWSHW-1,Twentyshilling Hill,-14.886
2025-04-01,33,VKNGW-1,Viking 1,-74.966
2025-04-01,33,VKNGW-2,Viking 2,-70.966
2025-04-01,33,VKNGW-3,Viking 3,-61.966
2025-04-01,33,VKNGW-4,Viking 4,-61.966
2025-04-01,33,WDRGW-1,Windy Rig,-37
2025-04-01,34,BROCW-1,Broken Cross,-10.632
2025-04-01,34,BTUIW-3,Beinn an Tuirc Phase 3,-21.534
2025-04-01,34,DOUGW-1,Douglas West,-6.4
2025-04-01,34,MOWEO-2,Moray Firth Eastern 2,-282.666
2025-04-01,34,MOWWO-1,Moray West 1,-51.334
2025-04-01,34,MOWWO-2,Moray West 2,-154
2025-04-01,34,MOWWO-3,Moray West 3,-27
2025-04-01,34,MOWWO-4,Moray West 4,-22.966
2025-04-01,34,NNGAO-1,Neart Na Gaoithe 1,-88.066
2025-04-01,34,NNGAO-2,Neart Na Gaoithe 2,-51.2
2025-04-01,34,SGRWO-1,Seagreen 1,-247.984
2025-04-01,34,SGRWO-2,Seagreen 2,-69
2025-04-01,34,SGRWO-3,Seagreen 3,-134
2025-04-01,34,SGRWO-4,Seagreen 4,-116.984
2025-04-01,34,SGRWO-5,Seagreen 5,-67
2025-04-01,34,SOKYW-1,South Kyle,-46.166
2025-04-01,34,VKNGW-1,Viking 1,-72.984
2025-04-01,34,VKNGW-2,Viking 2,-68.966
2025-04-01,34,VKNGW-3,Viking 3,-59.984
2025-04-01,34,VKNGW-4,Viking 4,-59.984
2025-04-01,34,WDRGW-1,Windy Rig,-32.066
2025-04-01,35,MOWEO-2,Moray Firth Eastern 2,-260
2025-04-01,35,MOWEO-3,Moray Firth Eastern 3,-35.834
2025-04-01,35,MOWWO-1,Moray West 1,-154
2025-04-01,35,MOWWO-2,Moray West 2,-154
2025-04-01,35,MOWWO-3,Moray West 3,-27
2025-04-01,35,MOWWO-4,Moray West 4,-4.134
2025-04-01,35,NNGAO-1,Neart Na Gaoithe 1,-38.85
2025-04-01,35,NNGAO-2,Neart Na Gaoithe 2,-19.634
2025-04-01,35,SGRWO-1,Seagreen 1,-246.966
2025-04-01,35,SGRWO-2,Seagreen 2,-68
2025-04-01,35,SGRWO-3,Seagreen 3,-133
2025-04-01,35,SGRWO-4,Seagreen 4,-115.984
2025-04-01,35,SGRWO-5,Seagreen 5,-66.984
2025-04-01,35,VKNGW-1,Viking 1,-71.984
2025-04-01,35,VKNGW-2,Viking 2,-66.966
2025-04-01,35,VKNGW-3,Viking 3,-58.966
2025-04-01,35,VKNGW-4,Viking 4,-58.984
2025-04-01,36,DOREW-1,Dorenell 1,-17.1
2025-04-01,36,GLNKW-1,Glen Kyllachy,-9.11
2025-04-01,36,HALSW-1,Halsary Forest,-7.15
2025-04-01,36,MOWEO-2,Moray Firth Eastern 2,-260
2025-04-01,36,MOWEO-3,Moray Firth Eastern 3,-45.834
2025-04-01,36,MOWWO-1,Moray West 1,-154
2025-04-01,36,MOWWO-2,Moray West 2,-112.2
2025-04-01,36,MOWWO-3,Moray West 3,-9
2025-04-01,36,MOWWO-4,Moray West 4,-1.466
2025-04-01,36,SGRWO-1,Seagreen 1,-244.966
2025-04-01,36,SGRWO-2,Seagreen 2,-68
2025-04-01,36,SGRWO-3,Seagreen 3,-132.984
2025-04-01,36,SGRWO-4,Seagreen 4,-114.984
2025-04-01,36,SGRWO-5,Seagreen 5,-66
2025-04-01,36,VKNGW-1,Viking 1,-70.966
2025-04-01,36,VKNGW-2,Viking 2,-64.966
2025-04-01,36,VKNGW-3,Viking 3,-56.984
2025-04-01,36,VKNGW-4,Viking 4,-57.966
2025-04-01,37,DOREW-1,Dorenell 1,-33
2025-04-01,37,GLNKW-1,Glen Kyllachy,-20.622
2025-04-01,37,HALSW-1,Halsary Forest,-15
2025-04-01,37,MOWEO-2,Moray Firth Eastern 2,-260
2025-04-01,37,MOWWO-1,Moray West 1,-154
2025-04-01,37,MOWWO-2,Moray West 2,-39.416
2025-04-01,37,SGRWO-1,Seagreen 1,-244.984
2025-04-01,37,SGRWO-2,Seagreen 2,-68
2025-04-01,37,SGRWO-3,Seagreen 3,-133
2025-04-01,37,SGRWO-4,Seagreen 4,-114.984
2025-04-01,37,SGRWO-5,Seagreen 5,-66
2025-04-01,37,SGRWO-6,Seagreen 6,-317
2025-04-01,37,VKNGW-1,Viking 1,-69
2025-04-01,37,VKNGW-2,Viking 2,-63
2025-04-01,37,VKNGW-3,Viking 3,-55.984
2025-04-01,37,VKNGW-4,Viking 4,-56
2025-04-01,38,AG-REC05L,AG-REC05L,-5.8
2025-04-01,38,DOREW-1,Dorenell 1,-40.6
2025-04-01,38,DOREW-2,Dorenell 2,-16
2025-04-01,38,GLNKW-1,Glen Kyllachy,-0.094
2025-04-01,38,HALSW-1,Halsary Forest,-6.4
2025-04-01,38,MOWEO-2,Moray Firth Eastern 2,-260
2025-04-01,38,MOWEO-3,Moray Firth Eastern 3,-1.488
2025-04-01,38,MOWWO-1,Moray West 1,-154
2025-04-01,38,SGRWO-1,Seagreen 1,-243.984
2025-04-01,38,SGRWO-2,Seagreen 2,-29.6
2025-04-01,38,SGRWO-3,Seagreen 3,-128.984
2025-04-01,38,SGRWO-4,Seagreen 4,-114
2025-04-01,38,SGRWO-5,Seagreen 5,-66
2025-04-01,38,SGRWO-6,Seagreen 6,-317
2025-04-01,38,VKNGW-1,Viking 1,-69
2025-04-01,38,VKNGW-2,Viking 2,-62.984
2025-04-01,38,VKNGW-3,Viking 3,-55
2025-04-01,38,VKNGW-4,Viking 4,-54.6
2025-04-01,39,DOREW-1,Dorenell 1,-71
2025-04-01,39,DOREW-2,Dorenell 2,-25
2025-04-01,39,MOWEO-1,Moray Firth Eastern 1,-138
2025-04-01,39,MOWEO-2,Moray Firth Eastern 2,-260
2025-04-01,39,MOWEO-3,Moray Firth Eastern 3,-262.044
2025-04-01,39,MOWWO-1,Moray West 1,-154
2025-04-01,39,SGRWO-1,Seagreen 1,-244.95
2025-04-01,39,SGRWO-2,Seagreen 2,-57.6
2025-04-01,39,SGRWO-3,Seagreen 3,-116.984
2025-04-01,39,SGRWO-4,Seagreen 4,-113.966
2025-04-01,39,SGRWO-5,Seagreen 5,-66
2025-04-01,39,SGRWO-6,Seagreen 6,-316.984
2025-04-01,39,VKNGW-1,Viking 1,-69.034
2025-04-01,39,VKNGW-2,Viking 2,-62.05
2025-04-01,39,VKNGW-3,Viking 3,-55.034
2025-04-01,39,VKNGW-4,Viking 4,-44.016
2025-04-01,40,DOREW-1,Dorenell 1,-77.5
2025-04-01,40,DOREW-2,Dorenell 2,-19
2025-04-01,40,MOWEO-1,Moray Firth Eastern 1,-135
2025-04-01,40,MOWEO-2,Moray Firth Eastern 2,-260
2025-04-01,40,MOWEO-3,Moray Firth Eastern 3,-268
2025-04-01,40,MOWWO-1,Moray West 1,-154
2025-04-01,40,SGRWO-1,Seagreen 1,-241.95
2025-04-01,40,SGRWO-2,Seagreen 2,-59.984
2025-04-01,40,SGRWO-3,Seagreen 3,-115.984
2025-04-01,40,SGRWO-4,Seagreen 4,-111.966
2025-04-01,40,SGRWO-5,Seagreen 5,-65.984
2025-04-01,40,SGRWO-6,Seagreen 6,-316
2025-04-01,40,VKNGW-1,Viking 1,-71.05
2025-04-01,40,VKNGW-2,Viking 2,-65.034
2025-04-01,40,VKNGW-3,Viking 3,-57.034
2025-04-01,40,VKNGW-4,Viking 4,-45.034
2025-04-01,41,DOREW-1,Dorenell 1,-81.5
2025-04-01,41,DOREW-2,Dorenell 2,-19
2025-04-01,41,MOWEO-1,Moray Firth Eastern 1,-131
2025-04-01,41,MOWEO-2,Moray Firth Eastern 2,-261.2
2025-04-01,41,MOWEO-3,Moray Firth Eastern 3,-268
2025-04-01,41,MOWWO-1,Moray West 1,-154
2025-04-01,41,SGRWO-1,Seagreen 1,-237.95
2025-04-01,41,SGRWO-2,Seagreen 2,-58
2025-04-01,41,SGRWO-3,Seagreen 3,-112.984
2025-04-01,41,SGRWO-4,Seagreen 4,-107.984
2025-04-01,41,SGRWO-5,Seagreen 5,-63.984
2025-04-01,41,SGRWO-6,Seagreen 6,-315.966
2025-04-01,41,VKNGW-1,Viking 1,-74.034
2025-04-01,41,VKNGW-2,Viking 2,-67.034
2025-04-01,41,VKNGW-3,Viking 3,-59.034
2025-04-01,41,VKNGW-4,Viking 4,-47.034
2025-04-01,42,DOREW-1,Dorenell 1,-91.5
2025-04-01,42,DOREW-2,Dorenell 2,-38
2025-04-01,42,MOWEO-1,Moray Firth Eastern 1,-266
2025-04-01,42,MOWEO-2,Moray Firth Eastern 2,-268
2025-04-01,42,MOWEO-3,Moray Firth Eastern 3,-268
2025-04-01,42,MOWWO-1,Moray West 1,-154
2025-04-01,42,SGRWO-1,Seagreen 1,-234.95
2025-04-01,42,SGRWO-2,Seagreen 2,-57.984
2025-04-01,42,SGRWO-3,Seagreen 3,-111.984
2025-04-01,42,SGRWO-4,Seagreen 4,-106.966
2025-04-01,42,SGRWO-5,Seagreen 5,-62.984
2025-04-01,42,SGRWO-6,Seagreen 6,-313.984
2025-04-01,42,VKNGW-1,Viking 1,-76.05
2025-04-01,42,VKNGW-2,Viking 2,-69.016
2025-04-01,42,VKNGW-3,Viking 3,-61.034
2025-04-01,42,VKNGW-4,Viking 4,-49.034
2025-04-01,43,DOREW-1,Dorenell 1,-89.5
2025-04-01,43,DOREW-2,Dorenell 2,-39
2025-04-01,43,MOWEO-1,Moray Firth Eastern 1,-265
2025-04-01,43,MOWEO-2,Moray Firth Eastern 2,-268
2025-04-01,43,MOWEO-3,Moray Firth Eastern 3,-268
2025-04-01,43,MOWWO-1,Moray West 1,-154
2025-04-01,43,SGRWO-1,Seagreen 1,-234.934
2025-04-01,43,SGRWO-2,Seagreen 2,-57.984
2025-04-01,43,SGRWO-3,Seagreen 3,-110.984
2025-04-01,43,SGRWO-4,Seagreen 4,-105.966
2025-04-01,43,SGRWO-5,Seagreen 5,-62.984
2025-04-01,43,SGRWO-6,Seagreen 6,-312.966
2025-04-01,43,VKNGW-1,Viking 1,-79.016
2025-04-01,43,VKNGW-2,Viking 2,-70.034
2025-04-01,43,VKNGW-3,Viking 3,-63.016
2025-04-01,43,VKNGW-4,Viking 4,-51.016
2025-04-01,44,DOREW-1,Dorenell 1,-65.5
2025-04-01,44,DOREW-2,Dorenell 2,-41
2025-04-01,44,MOWEO-1,Moray Firth Eastern 1,-263
2025-04-01,44,MOWEO-2,Moray Firth Eastern 2,-266
2025-04-01,44,MOWEO-3,Moray Firth Eastern 3,-268
2025-04-01,44,MOWWO-1,Moray West 1,-154
2025-04-01,44,SGRWO-1,Seagreen 1,-230.934
2025-04-01,44,SGRWO-2,Seagreen 2,-56.984
2025-04-01,44,SGRWO-3,Seagreen 3,-109.966
2025-04-01,44,SGRWO-4,Seagreen 4,-103.966
2025-04-01,44,SGRWO-5,Seagreen 5,-61.984
2025-04-01,44,SGRWO-6,Seagreen 6,-310.984
2025-04-01,44,VKNGW-1,Viking 1,-80.016
2025-04-01,44,VKNGW-2,Viking 2,-72.016
2025-04-01,44,VKNGW-3,Viking 3,-64.016
2025-04-01,44,VKNGW-4,Viking 4,-52.016
2025-04-01,45,DOREW-1,Dorenell 1,-58.5
2025-04-01,45,DOREW-2,Dorenell 2,-42.5
2025-04-01,45,MOWEO-1,Moray Firth Eastern 1,-262
2025-04-01,45,MOWEO-2,Moray Firth Eastern 2,-264
2025-04-01,45,MOWEO-3,Moray Firth Eastern 3,-268
2025-04-01,45,MOWWO-1,Moray West 1,-154
2025-04-01,45,SGRWO-1,Seagreen 1,-222.95
2025-04-01,45,SGRWO-2,Seagreen 2,-54.984
2025-04-01,45,SGRWO-3,Seagreen 3,-106.966
2025-04-01,45,SGRWO-4,Seagreen 4,-100.934
2025-04-01,45,SGRWO-5,Seagreen 5,-59.984
2025-04-01,45,SGRWO-6,Seagreen 6,-309.934
2025-04-01,45,VKNGW-1,Viking 1,-81.034
2025-04-01,45,VKNGW-2,Viking 2,-73.05
2025-04-01,45,VKNGW-3,Viking 3,-65.05
2025-04-01,45,VKNGW-4,Viking 4,-53.05
2025-04-01,46,DOREW-1,Dorenell 1,-54
2025-04-01,46,DOREW-2,Dorenell 2,-44
2025-04-01,46,MOWEO-1,Moray Firth Eastern 1,-262
2025-04-01,46,MOWEO-2,Moray Firth Eastern 2,-263
2025-04-01,46,MOWEO-3,Moray Firth Eastern 3,-267
2025-04-01,46,MOWWO-1,Moray West 1,-154
2025-04-01,46,SGRWO-1,Seagreen 1,-219.95
2025-04-01,46,SGRWO-2,Seagreen 2,-53.984
2025-04-01,46,SGRWO-3,Seagreen 3,-104.966
2025-04-01,46,SGRWO-4,Seagreen 4,-98.966
2025-04-01,46,SGRWO-5,Seagreen 5,-58.984
