Date,Period,Actual,Curtailment,Available,InstalledCapacity,CF,CurtailmentRate
2024-09-10,38,11386.46,3867.576,15254.036,31781.0,0.35827884585129477,0.2535444389930639
2024-09-10,39,11470.044,3513.04,14983.084,31781.0,0.36090884490733455,0.23446708301174843
2024-09-10,40,11467.764,3345.758,14813.522,31781.0,0.36083710393002105,0.22585837453105342
2024-09-10,41,11714.932,3162.604,14877.536,31781.0,0.36861432931625815,0.21257579212041564
2024-09-10,42,11975.83,3036.082,15011.912,31781.0,0.37682357383342246,0.20224485728400218
2024-09-10,43,11959.866,3032.018,14991.884,31781.0,0.37632126113086434,0.20224396079905635
2024-09-10,44,11460.866,3033.238,14494.104,31781.0,0.3606200560083068,0.20927392269297915
2024-09-10,45,11107.666,3000.032,14107.698,31781.0,0.3495064975929014,0.21265212793752744
2024-09-10,46,10938.486,3006.032,13944.518,31781.0,0.34418319121487684,0.2155708788213404
2024-09-10,47,11468.328,2870.616,14338.944,31781.0,0.36085485038230386,0.20019716933129805
2024-09-10,48,11984.906,2739.236,14724.142,31781.0,0.3771091532676757,0.18603705397570874
2024-09-11,1,11915.562,2692.9,14608.462,31781.0,0.3749272206664359,0.18433836498325423
2024-09-11,2,11895.69,2456.724,14352.414,31781.0,0.3743019414115352,0.1711714837657275
2024-09-11,3,12200.484,2367.952,14568.436000000002,31781.0,0.3838923885340298,0.16253989103566094
2024-09-11,4,12010.142,2625.046,14635.188,31781.0,0.37790321261130866,0.17936537610586212
2024-09-11,5,12020.687999999998,2684.332,14705.02,31781.0,0.3782350460967244,0.18254528045524587
2024-09-11,6,12120.212,2583.522,14703.734,31781.0,0.3813666026871401,0.1757051644160592
2024-09-11,7,12122.45,2576.234,14698.684,31781.0,0.3814370221201347,0.1752697044170757
2024-09-11,8,12218.158,2590.608,14808.766,31781.0,0.384448506969573,0.17493746609271835
2024-09-11,9,12172.302,2250.832,14423.134,31781.0,0.3830056322960259,0.15605706776349718
2024-09-11,10,12010.878,2308.12,14318.998,31781.0,0.37792637110223093,0.16119284324224362
2024-09-11,11,11728.534,2424.858,14153.392,31781.0,0.36904232088354677,0.17132698649200137
2024-09-11,12,11724.536,2437.734,14162.27,31781.0,0.36891652245052076,0.1721287618439699
2024-09-11,13,11889.264,2626.574,14515.838,31781.0,0.37409974513073846,0.1809453921985076
